Product ID,Category,Sub Category,Product Name,Supplier ID
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,80140
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,13430
OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",62849
TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,76520
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,65998
FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",90325
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,80107
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,94800
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",98290
TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,72973
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,52562
TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,18783
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,82268
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,71149
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,12394
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,89615
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,62593
FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,80120
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,16565
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",99050
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,54372
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,30228
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,83720
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,30905
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,54236
OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",44280
TEC-PH-10002645,Technology,Phones,LG G2,47729
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,95625
